종목코드,종목명,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"038290","마크로젠","우량기업부",,,,,,,,,,"10715551"
"220630","맘스터치","우량기업부",,,,,,,,,,"101817531"
"267980","매일유업","우량기업부",,,,,,,,,,"7843638"
"005990","매일홀딩스","우량기업부",,,,,,,,,,"13718304"
"127160","매직마이크로","관리종목(소속부없음)",,,,,,,,,,"86623501"
"093520","매커스","중견기업부",,,,,,,,,,"16163092"
"377030","맥스트","기술성장기업부",,,,,,,,,,"8542491"
"100590","머큐리","우량기업부",,,,,,,,,,"14763600"
"067280","멀티캠퍼스","우량기업부",,,,,,,,,,"5926779"
"072870","메가스터디","중견기업부",,,,,,,,,,"11920959"
"215200","메가스터디교육","우량기업부",,,,,,,,,,"11861880"
"133750","메가엠디","중견기업부",,,,,,,,,,"23407077"
"235980","메드팩토","기술성장기업부",,,,,,,,,,"20510342"
"041920","메디아나","우량기업부",,,,,,,,,,"8650496"
"014100","메디앙스","투자주의환기종목(소속부없음)",,,,,,,,,,"11800000"
"054180","메디콕스","중견기업부",,,,,,,,,,"80496729"
"086900","메디톡스","우량기업부",,,,,,,,,,"6254384"
"078160","메디포스트","벤처기업부",,,,,,,,,,"16264194"
"065650","메디프론","중견기업부",,,,,,,,,,"43615959"
"021880","메이슨캐피탈","중견기업부",,,,,,,,,,"151184408"
"140410","메지온","중견기업부",,,,,,,,,,"8900206"
"241770","메카로","투자주의환기종목(소속부없음)",,,,,,,,,,"10192640"
"059210","메타바이오메드","벤처기업부",,,,,,,,,,"23862351"
"058110","멕아이씨에스","기술성장기업부",,,,,,,,,,"16050530"
"096640","멜파스","중견기업부",,,,,,,,,,"37711155"
"257370","명성티엔에스","투자주의환기종목(소속부없음)",,,,,,,,,,"6440809"
"080420","모다이노칩","우량기업부",,,,,,,,,,"79721622"
"080160","모두투어","중견기업부",,,,,,,,,,"18900000"
"100030","모바일리더","중견기업부",,,,,,,,,,"3283714"
"087260","모바일어플라이언스","벤처기업부",,,,,,,,,,"32462446"
"101330","모베이스","중견기업부",,,,,,,,,,"23958188"
"012860","모베이스전자","중견기업부",,,,,,,,,,"65803117"
"348030","모비릭스","중견기업부",,,,,,,,,,"9304000"
"250060","모비스","기술성장기업부",,,,,,,,,,"32171314"
"033200","모아텍","중견기업부",,,,,,,,,,"14331185"
"118990","모트렉스","중견기업부",,,,,,,,,,"40788772"
"006920","모헨즈","중견기업부",,,,,,,,,,"10920000"
"001810","무림SP","우량기업부",,,,,,,,,,"22137500"
"279600","미디어젠","기술성장기업부",,,,,,,,,,"4684781"
"095500","미래나노텍","우량기업부",,,,,,,,,,"28816529"
"218150","미래생명자원","벤처기업부",,,,,,,,,,"18671428"
"353490","미래에셋대우스팩 5호","SPAC(소속부없음)",,,,,,,,,,"5060000"
"328380","미래에셋대우스팩3호","SPAC(소속부없음)",,,,,,,,,,"6482000"
"100790","미래에셋벤처투자","중견기업부",,,,,,,,,,"46195823"
"049950","미래컴퍼니","우량기업부",,,,,,,,,,"8362306"
"207760","미스터블루","중견기업부",,,,,,,,,,"24761635"
"059090","미코","우량기업부",,,,,,,,,,"32786725"
"214610","미코바이오메드","기술성장기업부",,,,,,,,,,"18291100"
"201490","미투온","중견기업부",,,,,,,,,,"31257770"
"950190","미투젠","외국기업(소속부없음)",,,,,,,,,,"13579892"
"214180","민앤지","우량기업부",,,,,,,,,,"12362476"
"206640","바디텍메드","우량기업부",,,,,,,,,,"23486560"
"018700","바른손","중견기업부",,,,,,,,,,"29471487"
"035620","바른손이앤에이","중견기업부",,,,,,,,,,"73488503"
"064520","바른전자","관리종목(소속부없음)",,,,,,,,,,"83686477"
"053030","바이넥스","우량기업부",,,,,,,,,,"31761048"
"301300","바이브컴퍼니","기술성장기업부",,,,,,,,,,"5394170"
"064550","바이오니아","기술성장기업부",,,,,,,,,,"25211579"
"314930","바이오다인","기술성장기업부",,,,,,,,,,"6168195"
"208710","바이오로그디바이스","중견기업부",,,,,,,,,,"41431412"
"142760","바이오리더스","기술성장기업부",,,,,,,,,,"27477092"
"086820","바이오솔루션","기술성장기업부",,,,,,,,,,"8108426"
"038460","바이오스마트","우량기업부",,,,,,,,,,"20087800"
