,code,자산,유동자산,부채,유동부채,이익잉여금,자본총계,영업이익,매출액,매출총이익,영업활동으로인한현금흐름,투자활동으로인한현금흐름,재무활동으로인한현금흐름,당기순이익,이자비용,법인세비용,매출총이익률,영업이익률,당기순이익률,roe,ebit
659,104540,94343630639,63022920318,49243801359,27192004240,-53072769905,45099829280,4159056979,40496102250,24627622776,-3589795532,-19650964311,25752647921,2049762407,963710283,482788570,60.81479798713221,10.270264909260495,5.061628880591836,4.544944935986685,3496261260.0
660,039130,347310021704,121274399911,188028184988,95992674878,-34143688583,159281836716,-76015529836,73947229642,0,-84413845026,-2551390066,93979123753,-99209806662,2468472161,-31981313172,0.0,-102.79699483538903,-134.16297965766054,-62.285699805742055,-128722647673.0
661,010470,122047215222,45624336031,53128237355,41660916827,32220425543,68918977867,-143195872,82968896088,32912623453,-6185493485,-118189170,-3071379264,-843220952,0,-203334399,39.66862885350626,-0.17258982432178072,-1.016309715758599,-1.2234960211209889,-1046555351.0
662,026940,132192727015,94599800527,18923711690,18527200929,99313081922,113269015325,1788700609,138929983023,6354962319,6670933895,-3919155355,-1500000000,807617911,272565,218756571,4.574219459846857,1.2874835007385546,0.5813128983585192,0.7130086799843027,1026647047.0
663,043100,50369590937,18285628367,18033908265,13493810414,-54458490903,32335682672,1088847162,16668134171,6852924076,-3422007313,3264853577,-130814937,1688437146,464470946,0,41.113924364270105,6.532507782991255,10.129730950556073,5.2215911540412465,2152908092.0
664,025900,1118510493867,180443419996,547404669430,271910401861,750804173087,571105824437,19467282177,380917302416,76950157620,55655798420,-73225885025,-279636793398,23153941807,9642368823,9066762503,20.201276532186164,5.110632164390309,6.078469436842112,4.054229674478511,41863073133.0
665,003920,1061495839378,470266318954,209532377476,96807648940,869013500053,851963461902,-72304271149,936004918364,170607877750,-53388424432,81355929199,-11283533022,-50024500563,2947724442,-17253706128,18.227241588452088,-7.7247747026134554,-5.344469840012756,-5.871672061067126,-64330482249.0
666,036490,1124484767515,180513367723,827373426598,466925105863,518409114093,297111340917,91159370613,520072785854,163203854155,146428553173,-136058210569,-9632812528,57396453559,15955744628,18051468545,31.380964086979972,17.52819472438059,11.036234757938844,19.31816314444694,91403666732.0
667,067630,327622372058,110268644752,25572677352,13774710270,-36917358310,302049694706,-4583391442,14824117783,700781238,-574530790,1993661678,3371284319,-43413103398,46590162,-363480703,4.727304843756988,-30.918476964991072,-292.8545498187101,-14.372834721867914,-43729993939.0
668,139050,75729762380,7970642793,33398507658,22912469281,-38127882488,42331254722,-2566798402,20485948450,668441728,-1126582620,-207969552,3067071553,-11065292907,1732666809,0,3.2629279021738435,-12.529556091897712,-54.01406204846718,-26.139770672210318,-9332626098.0
669,058450,26532497853,10404339615,10897867316,7078629279,-13759504155,15634630537,-1373068474,3131034629,823877145,-5396042422,-1510546686,14610094135,-7887727130,91348482,192556090,26.313255604685935,-43.85350648256915,-251.9207886410125,-50.450358333274124,-7603822558.0
670,035080,548439865207,140039926327,211850979480,197169043917,207022462749,336588885727,-1869301985,169181557263,82189854163,-8607119329,39398547722,-17278117401,806283414,310194347,-6121529798,48.58085922168948,-1.1049088418627628,0.47657878733590203,0.23954546575669142,-5005052037.0
671,041830,150720012064,73747723446,4823538849,4650396695,150596999188,145896473215,22001226491,71502122372,44852380424,21571217987,-14509012274,-6930647121,16651966288,2741463,3946789610,62.72873998151983,30.770032778237656,23.288772047025077,11.41354956775471,20601497361.0
672,048430,129218906876,65573339955,22558185157,18767594840,97475345830,106660721719,-1716979448,174335615980,9745048041,14116507122,-3101654083,-1246638729,6078801936,49647,-3515917150,5.589820523029537,-0.984870153094233,3.4868388205295746,5.699194453244688,2562934433.0
673,032790,36731934771,16709672587,11839615039,8786895272,-58223004174,24892319732,304515566,13982082339,3470301088,2196319173,-1718441524,6279290862,-5118758917,491491624,0,24.81962989389888,2.1778985319705892,-36.60941763103717,-20.56360745848707,-4627267293.0
674,139670,14156031315,10668860042,1774745475,938770552,6708801400,12381285840,2393685759,27148444260,0,1654502997,1941787515,-483929400,1886973840,0,165692988,0.0,8.817027362878434,6.950578169152149,15.240532077078676,2052666828.0
675,008930,607103608033,8790539745,80387627883,49766673993,223792781866,526715980150,11793290869,35553207177,0,12641783057,-5415035124,-7177380080,7790763862,1600527250,2356150120,0.0,33.17082144034896,21.912970672980478,1.4791204663624065,11747441232.0
676,050860,136133181380,89150313845,37485775319,35184933607,61984473056,98647406061,5161963192,112950506588,21944152947,-16624991844,242816544,19185700350,980633414,219472362,54545241,19.428113790621435,4.570110704176703,0.8681974464948382,0.9940792699542567,1254651017.0
677,002760,54109128575,17472493010,10107183294,4167034487,21563650082,44001945281,144347483,38292697000,4740702136,2029892976,-1877172006,-589587119,394508500,90941885,-126653358,12.38017300270075,0.3769582565573796,1.0302447487571846,0.8965705890515445,358797027.0
678,024070,129426071035,64999870734,12189901644,10148772482,87647505424,117236169391,-1007125445,94516833079,3618848326,7352275379,-359768531,-2091529659,-65133444,11260159,-5629672,3.8287871145399657,-1.06555140729082,-0.06891200421998854,-0.05555746519043138,-59502957.0
679,099410,32040194273,12665218990,4301050041,2170280200,280905633,27739144232,-1359095090,21554995465,1021612408,-1143871482,1211416217,102006000,-928781754,8725265,-98443017,4.739562156989765,-6.305244147264311,-4.308893293473955,-3.3482711154749802,-1018499506.0
680,131030,129896759964,93430668609,11013815544,8582107122,76057403328,118882944420,15507638791,60826955332,38323955434,17445555199,-6409732776,-3761357563,14405009514,2694,4096598861,63.004888580767805,25.494681932307238,23.68195060130155,12.11696899355784,18501611069.0
681,018700,51188326422,23377288322,10348937534,9142299672,-78348327186,40839388888,911377548,24644163844,0,-500442761,3638739125,3362788118,-8545290598,17602312,0,0.0,3.6981475767208423,-34.67470291178284,-20.924139245655795,-8527688286.0
682,036180,41150401353,35467544610,28528638481,25432626782,-17297978389,12621762872,85013352,52493393160,10109248730,-733537838,-5368019520,7211699972,-4186851415,32036067,11000000,19.2581353984624,0.1619505748864035,-7.975958807308315,-33.17168494971548,-4143815348.0
683,230980,40482690886,14587595518,17873949044,17842356942,-12824121934,22608741842,486236681,6850459579,1778938157,2115264364,-12210125444,7855251370,-1625765961,111637761,0,25.9681578510924,7.097869499012193,-23.732217411861907,-7.19087321338613,-1514128200.0
684,200780,162746492940,56636624601,59605897304,37583537308,67085820929,103140595636,6669055094,57328066040,26488773416,6876910311,-16700099350,18099299303,6107953672,0,-145086702,46.205593953784806,11.633141591322378,10.654386400787086,5.921968585052548,5962866970.0
685,006380,312112377036,134106638931,188330028287,152730617963,30914872302,123782348749,-59473321462,254722726347,-47611874215,-39146871563,0,0,-61386137480,2691906434,-172571080,-18.69164754076163,-23.34825883615172,-24.099199298132422,-49.59199603206424,-58866802126.0
686,005420,308166957925,31330708135,200168601870,85319510529,-27079069368,107998356055,-4735401464,112794561500,6241513073,11481233990,-47105885092,34823809534,-26743617733,3948429457,460429189,5.533523061747973,-4.198253356390769,-23.7100241158347,-24.762985947101228,-22334759087.0
687,126870,100187671861,64332849009,66715566132,64615353888,-71731086063,33472105729,-10613677260,41533749458,4878101808,362358472,-16494159621,-3754227150,-49382991059,1482426415,-2528752856,11.744910757293566,-25.554344114135,-118.89846619539455,-147.5347606117739,-50429317500.0
688,122900,775683299877,564060505117,407505610483,374595418924,267527091336,368177689394,20114567168,2079858141102,78090027380,6125620891,20070862502,-37683968574,24609515555,856419499,6064404049,3.7545843073039817,0.9671124568785456,1.1832304842656625,6.684140909109917,31530339103.0
689,095500,291997288665,123371074372,117647472407,115608906417,92825782017,174349816258,7564171048,266914580038,38746226275,-8773354960,8057388806,-2591250831,6220632074,1883950978,1470796037,14.516339373249595,2.8339295091797183,2.330570354423645,3.5679028561721053,9575379089.0
690,009150,5823920674506,2587330149046,1219606408045,1123038972816,344067179186,4604314266461,406667649828,5597799214423,1324799982689,858377333736,0,0,357385757638,3628611552,67812377314,23.66644339932002,7.264777357147809,6.3843975810561115,7.7619757678421095,428826746504.0
691,108320,749887917785,627616746055,218869507716,209674814791,446923897300,531018410069,93723261464,1161896286020,296026183278,81979972522,-73916685186,-16341212839,72290706448,207845744,18335562760,25.47784917120429,8.066405116505099,6.221786515526881,13.61359701984845,90834114952.0
692,045660,96880689012,27970866199,13652091471,9171183843,91451441827,83228597541,6325978713,98158276166,25586233120,11360892255,-7883035727,-1615282468,8718526195,7794662,2567456748,26.066302424392557,6.444671768992606,8.882110134305636,10.475397222337055,11293777605.0
693,060260,54450214249,29052824438,31880699167,17703008854,-11722387834,22569515082,-3687130560,42438537378,7299791135,-2109981940,-3588299410,11546303512,-4062797620,299001409,-1153462984,17.200854661839003,-8.688165963776585,-9.573368619687967,-18.001262345420205,-4917259195.0
694,044960,48408391307,23200480956,10673009866,6456254498,14495682253,37735381441,3522987531,40356576951,12181543475,5898262369,-876001772,-1402846497,2458798647,170881805,470486055,30.184778777919004,8.729649036580897,6.0926838517186805,6.515897158332372,3100166507.0
695,114120,40959032305,30281849457,16976292415,11469117986,-138006088796,23982739890,-17945518656,46014669457,4742937592,-7999086149,33520383200,-26638645276,-13464505753,1285054900,0,10.307446838083239,-38.99956007022893,-29.261333205017092,-56.142483364105736,-12179450853.0
696,113810,63369699346,29714459865,42151860881,32091492499,-14467669665,21217838465,-359909469,49594017580,4661979494,1054283764,-440049790,-824931156,-7563931324,1008384108,-244186312,9.400286005221842,-0.7257114598941915,-15.251701098421073,-35.64892501409662,-6799733528.0
697,086060,39987524557,23564724389,5530123648,2729098648,7545105922,34457400909,431745448,24687788957,4075660786,-454760863,694737203,1230307190,-1136978095,0,-581876732,16.50881248660538,1.7488218517745489,-4.6054269865168305,-3.299662960658853,-1718854827.0
698,054300,71000583514,26108909138,34611067188,22969308599,-43890948095,36389516326,-2564038095,32039780476,2654831471,3114788578,-7885156523,8015943192,-6427808119,1584235299,0,8.286047630659178,-8.002670607935784,-20.06196054874618,-17.663900947227994,-4843572820.0
699,014990,138342885365,76694458857,97360741705,80935892087,-25377103143,40982143660,-20011146577,152427063547,69878828227,-539939014,-3860150780,6999783253,-21679624576,2425685069,0,45.8441083892253,-13.128342245358338,-14.222949699031112,-52.90017222100578,-19253939507.0
700,093640,31214903962,18822822835,6574200864,6118686954,-12488878333,24640703098,141915783,8872307767,3807353392,-543766998,6329101438,-452317301,-1142737201,1148078958,42863898,42.91277412807089,1.5995362957070423,-12.879819219643624,-4.63759981383304,48205655.0
701,023350,332119486789,135377568323,194606581902,157128715030,107834177329,137512904887,4589794846,288230157133,22257786072,33984173576,-5212224913,-10824745981,6471278808,1101611606,2261938683,7.722226672391342,1.592406183882452,2.2451775596173698,4.705942917370348,9834829097.0
702,151860,368946668194,50085402798,185587359977,85606326851,120177988096,183359308217,19057664833,153866929956,25463074607,28750250365,-23264796843,-6944450828,-58435996974,2714665512,-9573634215,16.54876367149293,12.385809503347962,-37.97826926858841,-31.869664835800332,-65294965677.0
703,097230,2189125000000,1067320000000,1868707000000,1031684000000,-1215983000000,320418000000,51087000000,1694634000000,129821000000,252907000000,84604000000,-245607000000,76553000000,0,-65487000000,7.660710218253618,3.0146332482412133,4.51737661347524,23.891604092154623,11066000000.0
704,048830,75444598483,17562918583,32570669557,14377556201,17660571252,42873928926,1730755906,58089390851,4849662183,5389619900,-1167566684,-2393081552,1853540119,362613709,208079797,8.348619450046296,2.9794698836477904,3.1908410328391175,4.323233642055975,2424233625.0
705,062860,68760176133,18940884981,7208169942,5931521634,16111401895,61552006191,-4586184379,34708177778,7479413957,-4900424012,5125969990,-1338422397,-4133238148,7461048,502613553,21.54942850886535,-13.213555630416824,-11.908542633488178,-6.715034007460756,-3623163547.0
706,332710,9441943916,9441943916,1147682938,596640,-12028647,8294260978,-32162416,0,0,47133195,-80759861,0,31096742,0,5123653,0,0,0,0.3749187791713105,36220395.0
707,048530,101231440128,79981856187,15153028954,12700220627,3733917360,86078411174,16053559432,45433157199,26532812617,7481126451,2338829884,-2009540811,15298672826,1184104676,2103137985,58.3996672315434,35.33445708314839,33.672924729819854,17.772949822546174,18585915487.0
708,071200,106816704734,73764854749,14319450216,13551801804,49210527888,92497254518,10543602587,36956066727,25997722126,13622655183,10529282150,10828469,8516478651,0,1371077796,70.3476436441385,28.530099441824184,23.044873021559635,9.207277227177256,9887556447.0
709,104040,86832726162,31208823574,33011292673,27735084833,0,53821433489,975524419,32087598740,5169664069,1187442843,5055355833,-5875647188,1581876952,696298214,502842746,16.111096722720987,3.0401914051110452,4.929870149579164,2.9391208101569855,2781017912.0
710,006730,1818178831958,157053854749,1170517031190,334885388754,406981879598,647661800768,-6472848146,84104626807,13267620125,25261876447,16237355721,-43241167506,-16820752286,30852673262,-957906330,15.775137027176894,-7.696185562839056,-19.999794214175164,-2.5971505909494557,13074014646.0
711,131090,37710707116,31107752320,4083407816,4019822598,27237609168,33627299300,4231243879,14714020362,10864902518,4697043497,-13832281739,-395562704,2443974767,0,-1010380443,73.84047493953034,28.756544947616675,16.609836787447556,7.267829465567578,1433594324.0
712,002380,8765319461289,2111475986463,3739029273868,2301595142282,5588012166636,5026290187421,96510367259,2071850765816,459435588837,423402446503,-172320054320,-421836529390,705810059911,69372447977,154099253274,22.175129426180025,4.658171758861663,34.06664570423421,14.042365911888439,929281761162.0
713,069960,6435678005000,1226719724000,2546205773000,1699904888000,3212887544000,3889472232000,108743934000,1245062784000,998310133000,261738099000,-850629977000,576896055000,101898547000,27362231000,31375282000,80.18150938483114,8.734012083361733,8.184209528183922,2.619855366536526,160636060000.0
714,215480,27572764647,24940721780,5308898042,5072188054,-2091126655,22263866605,-2979280839,25320841993,10408339800,4533601616,-2267406431,-2520694680,-3496400668,0,3552411,41.105820268051936,-11.7661207309916,-13.80839021453784,-15.704373054475548,-3492848257.0
715,012280,197590024645,78387454347,123903361898,73140044018,38093167174,73686662747,-6062068476,179397569568,1894207362,6966937158,-911341877,-2432520888,-9046781922,2566189399,-429411992,1.0558712509658654,-3.379125196956581,-5.042867606169463,-12.277366873109369,-6910004515.0
716,069110,183618827210,67105605050,92983504741,78306240223,-29381870055,90635322469,-10298772871,73940713089,1428297951,5557708782,-11384753866,-1089905755,-34533410157,6618107792,708531527,1.9316799789052679,-13.928419730823677,-46.70418868618872,-38.10149201908722,-27206770838.0
717,078940,40178484763,20755647049,17278323304,13955193368,-6233936814,22900161459,-1681385651,26732697012,1578119300,-6845121995,-3224233306,8587099723,-2128176594,752272260,-19044249,5.903329915764206,-6.289622218982414,-7.960949817538747,-9.293282048732475,-1394948583.0
718,053160,52832385287,35921710063,4293978954,2317177522,30497935211,48538406333,-532202191,18174606915,3354024099,-429967875,6250701893,-2001733760,99952695,809569,-54676376,18.454451943232026,-2.928273461368559,0.5499579466420609,0.20592496241897576,46085888.0
719,000250,205252009405,73817615307,49856683641,15735754530,92277544362,155395325764,-9593067715,118445263846,56137960119,-12659579523,-8888498184,11787559755,-5882584377,261273283,4989246240,47.395698482287465,-8.099156862424403,-4.966500293881239,-3.785560696937515,-632064854.0
720,000650,67019917354,15501576905,29080896014,8770514420,14940375496,37939021340,-9995625509,31159428124,-3716177940,2425678479,1311187826,64950704,-6763102036,477133932,-2371049295,-11.926335506580363,-32.07897612633348,-21.70483363521951,-17.8262427367084,-8657017399.0
721,000680,1178428091190,211459754459,716229540181,576168803363,142724837712,462198551009,-23635453707,179429716707,68703189606,21748667606,-5369311729,17168181616,-46700575283,22603907673,11223944515,38.289749806710645,-13.172541394353058,-26.027224553477822,-10.104007288869807,-12872723095.0
722,344820,1717817070057,760972174175,397950554750,227914046481,142324687855,1319866515307,35839370802,708657396421,126047326870,109679809227,-271650508081,-3001681292,132349989001,3408303384,2335832839,17.78677926831623,5.057362130558856,18.676159970871648,10.027528349729781,138094125224.0
723,036200,195335564948,146547683718,48971985791,46683307153,113444684286,146363579157,32797879697,210831360423,79236538289,30738743175,2473940234,-4666540038,21622294363,407813937,8524419319,37.58289949371115,15.556452147913957,10.255729659770854,14.773001922702633,30554527619.0
724,066570,29699987000000,9669743000000,19778254000000,12101343000000,6018118000000,9921733000000,746991000000,28435323000000,7078891000000,2223341000000,-639927000000,-583910000000,1211549000000,249199000000,80823000000,24.894709302229483,2.6269826440867226,4.2607182622824435,12.211062321471461,1541571000000.0
725,095910,169227107172,88671666460,72325082253,59357467843,19418589849,96902024919,-9688835755,165375233983,10650242798,-1185206178,-1629034999,-4049153545,-23264383523,1066668548,-2520113367,6.440047001895585,-5.858698138559235,-14.067634531898227,-24.008150028285375,-24717828342.0
726,032680,56893336000,28739378659,21301804809,15377796172,-10150149882,35591531191,-489484175,47614800961,1767416055,-11325097707,-30104767163,10642696229,-2305372090,15359003,487796249,3.711904742493081,-1.0280084451070652,-4.841713172104338,-6.477305170233747,-1802216838.0
727,021080,100402504439,35481922491,8478038647,6478050361,61800709579,91924465792,17198911298,32189109435,0,14590039100,-265030299,-2399728750,14623142213,210540,2402919188,0.0,53.43083918717927,45.42884991126813,15.907780466288685,17026271941.0
728,094280,160900090397,56742662129,111798154073,88908268119,26494713101,49101936324,17091232259,481197884865,43767505312,42422818926,-9273501070,-30233688543,15417745111,697893790,3445769798,9.095531524266566,3.5518095146646256,3.20403426447426,31.399464593953557,19561408699.0
729,119830,142972678982,68566868723,64170425939,51805413300,-2434281023,78802253043,4677467285,40122283439,8353765445,16223860213,-10453393293,48182353974,-5953388272,269691412,-695093828,20.820762750706017,11.658028616719678,-14.838109304150764,-7.554845251380588,-6378790688.0
730,015020,70696187624,12735309885,21867550161,17001684054,26625807318,48828637463,345326367,5892497727,3062166391,-1866915975,-1053610999,-5629544433,-57403066,461848268,-32096697,51.96720529850787,5.860441242389978,-0.9741720516407423,-0.11756024534474731,372348505.0
731,023160,459102468281,260211798619,37019509002,28634907647,389511589668,422082959279,-2705438698,188404258358,19105461105,48107485103,-12261067634,6879005260,-4752985389,43970027,-2505384296,10.140673714867097,-1.435975344495244,-2.5227590025956435,-1.1260784839831073,-7214399658.0
732,041510,541611120573,208876640059,163644933692,155581599675,132281503269,377966186881,36222434532,302601883933,116498685060,69981419142,-13421318623,-28421162905,-30043687727,664785993,32447622168,38.49899529567844,11.970326840403981,-9.928453629076566,-7.948776575736137,3068720434.0
733,045520,141047314988,72556875397,87713626060,46410809007,45810966726,53333688928,19033532099,149965652929,33385114455,21072590226,-27521077458,12070240508,13551958739,1345815920,-48155771,22.26184049677422,12.691927602923364,9.036708389097644,25.40975321863639,14849618888.0
734,208350,57083921815,17255952478,19387041515,12361528016,7786036288,37696880300,1175619660,24593734027,9461579693,1003557418,-1924241011,5219077054,1298787557,206188107,-312776327,38.47150531355952,4.780159282479663,5.280969354121413,3.445344937469534,1192199337.0
735,365550,358300446806,357800446806,119005111011,119005111011,-1446625965,239295335795,-665917919,0,0,-304617351,-500000000,354249672760,-1321492232,0,0,0,0,0,-0.5522432050794749,-1321492232.0
736,106080,20759457668,11071546088,15355148438,14787840282,-83895925544,5404309230,-3764099565,10503543704,-450633588,-3419242700,-4917947032,4868112268,-5900612950,84000000,0,-4.290300499519872,-35.83647263319846,-56.1773541985921,-109.18348116064409,-5816612950.0
737,038460,108751717323,30062727376,13133955267,11085767042,31822551942,95617762056,5534482343,60085792871,9970225384,572633649,-5621196450,-4470439034,-2208542766,88167247,1420038742,16.593315836582832,9.210966650439559,-3.675648868845897,-2.309762034282431,-700336777.0
738,030960,238348275459,51421394094,49458703568,48870121143,183145426201,188889571891,1655726234,48850783128,9989464159,-1377876326,6951151053,-5718154618,120696907705,168261840,37722180777,20.448933505989793,3.389354536367669,247.07261578334797,63.89813185380555,158587350322.0
739,214330,333352729504,160757427598,106542395098,106106676623,85061371934,226810334406,-4472260553,181173914349,3763873729,15821334850,-36137433596,18907740130,-10619830712,3461370399,1465301042,2.077492084069869,-2.4684903282406143,-5.861677576575812,-4.682251688315955,-5693159271.0
740,045060,96239301788,28152574422,24128055683,19156479853,50330919976,72111246105,4176742265,57221578429,12081433616,8145422835,-7684365147,-2349969050,3932371168,308097476,874027788,21.113422501950954,7.299243361807055,6.872182271027789,5.453200964346308,5114496432.0
741,060370,116812532468,69286808276,14032159814,9967389765,69840653417,102780372654,-4141603459,52225722453,689729512,-1636965249,20538746614,-4254120091,1197007978,-87072275,821765376,1.3206701211662797,-7.930198500800431,2.2919893144173065,1.1646270071715048,1931701079.0
742,241590,388610384119,214547553830,35736176109,35643356787,5674620103,352874208010,1084932844,3950636130,0,2356390683,-5485386644,149020640266,434968856,348296609,-347396227,0.0,27.4622316077487,11.010096644866152,0.12326456457471484,435869238.0
743,006060,392360887969,150107317075,201330675283,194894766578,146322334762,191030212686,20859448244,926398635850,28912185594,21470808259,-1752537616,-10417720420,15593466890,2342974179,-5402546839,3.1209227297136675,2.2516708722115935,1.6832350876350872,8.162827581431467,12533894230.0
744,217500,44630300042,33347369239,3010687494,2859907534,23772660503,41619612548,3233764240,29129701071,6890755966,4442405962,1496358135,-811743067,2103110252,5136562,375484522,23.655429725161426,11.101261328147874,7.219814054644543,5.053171145152968,2483731336.0
745,049080,100665922327,58372319477,49876678791,28905663952,-93780658051,50789243536,-13301306521,37870890314,-1613602423,-3158045800,20099744129,9942992822,-25137989084,1379099152,0,-4.260798754983291,-35.122772162773295,-66.37813073728309,-49.49471056047902,-23758889932.0
746,200230,236716085236,36628835467,92793109771,90527650291,-31685181514,143922975465,-846557887,30729441908,6693958825,3160850411,-61654186457,68520662212,3164627666,613833347,0,21.783535298300738,-2.7548755670034146,10.298357111315228,2.198834241562489,3778461013.0
747,060590,162991233247,60327569831,79628242882,55768488725,-25987176189,83362990365,2421052696,98624268919,28199710994,4365435143,-432358472,-6520675318,-14379683098,1419506429,130184072,28.593074811191137,2.4548244793463643,-14.58026838182194,-17.249480896785727,-12829992597.0
748,071970,433002995495,131898029130,262307718335,228546986238,-2316726928,170695277160,1607317225,226484380244,26250371504,14819413518,15251452990,-2444752046,2799005515,3234547598,-11605144268,11.590367280833894,0.7096812695287762,1.2358492501710396,1.639767403978244,-5571591155.0
749,033050,48103472757,17958010206,6892958000,4038799251,-10292656786,41210514757,-336078718,12780625125,2357488003,2393399449,-1915406209,-1646572045,-7928136286,133981914,514847891,18.445795725504468,-2.629595303148366,-62.032460920020924,-19.238139423272628,-7279306481.0
750,115500,31304361005,25159841499,10317173175,9875811971,12619432668,20987187830,2457786033,30510038005,5079225401,2949240366,5637806335,-2821629592,2069172733,3151768,495253632,16.64771902338376,8.055663623222026,6.781940857172655,9.85921863262802,2567578133.0
751,045970,190718957017,48158567137,76721279131,50484455142,56288505138,113997677886,1497792614,281911633992,18949711595,8621765696,-17041707211,7643424755,-7070868263,2017201687,792586562,6.721862211453732,0.5312986175102316,-2.508186044993324,-6.202642364409399,-4261080014.0
752,108670,2023506000000,852202000000,1212921000000,709474000000,150203000000,810585000000,73836000000,2596510000000,612530000000,397575000000,-62547000000,-158590000000,-105643000000,21331000000,-11423000000,23.59051187940736,2.8436632248672256,-4.068653692841545,-13.032933005175273,-95735000000.0
753,090430,4897611155285,1389842161973,479192639642,343685509858,3772263785933,4418418515643,158775251730,3016950982776,2017514846334,327676632735,-143453668485,-96698405185,104437154292,1166442302,6778105020,66.87264254050343,5.2627720051290146,3.4616788568405505,2.3636772732653086,112381701614.0
754,060570,171930649249,142612141312,75332598719,71842687306,-102792627244,96598050530,-8688893243,221815309844,45435284148,16034243935,-2466496470,-2047941235,-18548422530,124898415,0,20.483385109870948,-3.9171747203161007,-8.362102031210055,-19.201653064664594,-18423524115.0
755,000860,419566306896,145340454356,77507743082,55244400489,269898744900,342058563814,-6158398370,259899944858,24255032462,29090385755,-17075562204,12260945000,7352889630,187016392,-3517588446,9.332450022354594,-2.3695266166234576,2.8291231973971196,2.149599632301051,4022317576.0
756,313760,44163414804,28667438114,7954279145,6052314259,21520656100,36209135659,-110160495,63238933014,14553563784,5658165551,311072769,-3969246368,320336576,0,-486095525,23.013613750848855,-0.17419727017787032,0.506549621779803,0.8846844040044861,-165758949.0
757,047810,5114001345393,3116348184513,3868423573908,2611230458577,629887110239,1245577771485,148590816348,2811967925744,334235428020,739306959451,-351124157274,218489300882,81635521828,19258416239,11331540505,11.886174979452045,5.284228706438227,2.9031455544216636,6.55402847553009,112225478572.0
758,068270,4808699737257,2295458368802,1359837342211,900571681471,2616077813546,3448862395046,703303610768,1689786996813,948992203903,319161647551,-460613539418,242684083842,507799528411,0,135618815506,56.16046316446002,41.62084405279815,30.05109693521896,14.723681905674496,643418343917.0
759,000080,3101028155802,730899228438,2012177123484,1293888958698,299505302633,1088851032318,180768750365,2049288473497,870510148223,348004914368,-122282963709,-127156175448,52119644942,44711228553,31565929792,42.47865341952182,8.82104948633844,2.543304450108024,4.78666441919471,128396803287.0
760,000140,1625969789624,526137739,620448885728,402800845148,13010490889,1005520903896,31322037942,35811901453,35811901453,13228662535,-31800000,-13197811635,13143642977,18512918480,2707667679,100.0,87.46264976493204,36.701885249656144,1.307147661085267,34364229136.0
761,267260,2078906156586,1306018469822,1388349135615,1075822984524,-447031289500,690557020971,70645215811,1566219690496,273023625230,202660223202,138430255642,332134279,-37881063168,23883297794,-13489215931,17.432013330360903,4.510555973704279,-2.418630246948536,-5.485580772857108,-27486981305.0
762,141080,135912348063,100010638124,23786163817,14009297856,-86137611613,112126184246,-29761761146,49393701591,0,-14893363011,349128968,2632910924,-6986261219,37069581,-1840500563,0.0,-60.25416234733636,-14.144032526351422,-6.230713428785238,-8789692201.0
763,033290,364505231808,185757274138,79049734930,57511610178,216536878333,285455496878,54181444811,222061995956,115854072832,33408966381,15569262342,-45967970271,63119944960,324776130,14722546399,52.17194969955852,24.39924246278308,28.42446979198853,22.112008929706004,78167267489.0
764,053610,220182814541,116569681585,12042081111,11241811070,197809867129,208140733430,14162117002,72656625472,23418151727,7955027277,-11227331197,-11424844555,11404636814,1426582,2846639280,32.23126807069337,19.49184525154931,15.696623315371362,5.47929116327223,14252702676.0
765,066410,72610294149,31370917104,23406198131,23196735664,-3797314448,49204096018,357442587,23256432183,4988140161,-7236484118,-7531762135,20784377749,-5130525975,90565465,0,21.448432509979902,1.5369622656964708,-22.06067523439952,-10.427030247894677,-5039960510.0
766,016880,404933735569,78305284539,169008055305,134380482662,73764075769,235925680264,28272315236,160111864571,56732730710,40337118047,48853721800,-84995084318,38342417614,10227327037,10893361727,35.43318345708381,17.657851472626458,23.947268190732636,16.251905079216037,59463106378.0
767,083660,26620496868,18070392894,17142066294,16226487293,-50867534322,9478430574,-301476588,45590133231,24625025358,-5042405203,5557741578,-1596417367,-16197269834,313388733,1251150715,54.01393593922572,-0.6612759530059993,-35.528016011557334,-170.88556705189407,-14632730386.0
768,007370,68076494205,28711842782,21765674313,16952418671,30399634334,46310819892,3545397679,48809579042,25567199101,6244549869,1372087170,-4152770320,3676613931,159799456,866914817,52.38151937143273,7.263733366659918,7.532566359231089,7.938995551307697,4703328204.0
769,150840,31507373160,14786027936,7764504165,6997321910,-40711022505,23742868995,-3532058890,5945898522,3261404477,-2959432700,-2559814125,8247795408,-7898662739,320358262,0,54.85133096255691,-59.40328239594533,-132.84220559390164,-33.267515988330544,-7578304477.0
770,056700,167867693509,54654395988,72252600240,68114678985,12907090025,95615093269,8209196282,240937415106,23955098898,19076709617,-2893334273,-15731583528,4508860277,995702887,39428930,9.942457001732585,3.407190318858687,1.87138235670717,4.715636541100198,5543992094.0
771,216050,177693690923,164129125846,103841566760,100674495788,48692739101,73852124163,14802622194,36181292382,20541708959,24462103845,-5898173800,-490048994,12308986712,0,2455721985,56.7743925289396,40.91236442776772,34.02030690900266,16.667072005718715,14764708697.0
