종목코드,종목명,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"014570","고려제약","우량기업부","8950","-90","-1.00","9040","9110","8870","37786","339313840","98450000000","11000000"
"348150","고바이오랩","기술성장기업부","26400","100","0.38","26400","27200","25700","47777","1260867750","426664735200","16161543"
"098460","고영","우량기업부","19100","150","0.79","18900","19400","18850","189743","3632820050","1311305820500","68654755"
"035290","골드앤에스","관리종목(소속부없음)","1305","0","0.00","0","0","0","0","0","47272202550","36223910"
"038530","골드퍼시픽","중견기업부","1615","-50","-3.00","1650","1675","1555","4665401","7503943580","134477059335","83267529"
"900280","골든센츄리","외국기업(소속부없음)","400","0","0.00","405","406","395","1259737","502585070","70629436400","176573591"
"215000","골프존","우량기업부","142000","-2000","-1.39","143500","145000","142000","19325","2760737400","891108930000","6275415"
"121440","골프존뉴딘홀딩스","중견기업부","9200","-40","-0.43","9270","9280","9080","239869","2204603740","394098725600","42836818"
"014200","광림","중견기업부","2895","65","2.30","2885","2910","2820","290871","834828655","215864586480","74564624"
"026910","광진실업","중견기업부","5940","460","8.39","5720","5960","5530","81893","474132440","38048105700","6405405"
"090150","광진윈텍","중견기업부","9020","320","3.68","8700","9110","8700","257865","2316418890","156572704860","17358393"
"355150","교보10호스팩","SPAC(소속부없음)","2110","0","0.00","2135","2135","2090","2395","5012425","11225200000","5320000"
"331520","교보9호스팩","SPAC(소속부없음)","2100","-5","-0.24","2105","2150","2100","3970","8379565","8148000000","3880000"
"053270","구영테크","중견기업부","3400","170","5.26","3340","3450","3235","257906","868170830","89740191600","26394174"
"066620","국보디자인","우량기업부","19750","750","3.95","19300","19800","19050","5954","116435050","148125000000","7500000"
"043650","국순당","우량기업부","8410","90","1.08","8340","8480","8300","19606","164811220","150188336640","17858304"
"006050","국영지앤엠","중견기업부","1895","0","0.00","1905","1935","1850","170045","322454805","66126485485","34895243"
"060480","국일신동","중견기업부","3725","-70","-1.84","3815","3970","3675","132849","503318035","41310250000","11090000"
